"floor_name"
住宅、公建（一期）
住宅、公建（三期A3组团A3-6#楼）
住宅、公建（中海城01E地块）
住宅、公建（二期）
住宅、公建（于洪区丁香湖19号东-1地块项目一期）
住宅、公建（于洪区丁香湖19号东-1地块项目二期）
住宅、公建（于洪区汪河路北1号地块项目）
住宅、公建（于洪区细河路南2号地块-旭辉?宸苑A区）
住宅、公建（于洪区细河路南2号地块-旭辉?宸苑B区）
住宅、公建（于洪区细河路南2号地块-旭辉璟宸苑B区）
住宅、公建（依云蓝湾项目一期）
住宅、公建（依云蓝湾项目二期）
住宅、公建（卓尔城市广场2.1期）
住宅、公建（卓尔城市广场2.2期）
住宅、公建（南八家子地块项目-华润●八号院一期）
住宅、公建（南八家子地块项目-华润●八号院二期）
住宅、公建（御龙湾住宅小区.浦河1号地块）
住宅、公建（恒大绿洲五期一组团）
住宅、公建（恒大绿洲六期一组团）
住宅、公建（恒大绿洲六期二组团）
住宅、公建（恒大西江天悦4#地块1.1期项目）
住宅、公建（恒大西江天悦4#地块1.2期项目）
住宅、公建（惠泽园一期）
住宅、公建（惠泽园二期）
住宅、公建（柏林翠庭E2E3组团E6及地下）
住宅、公建（水调歌城)
住宅、公建（水调歌城14#地块一期）
住宅、公建（水调歌城14#地块第二期）
住宅、公建（水调歌城三期二组团）
住宅、公建（沈阳万科千山苑项目）
住宅、公建（沈阳汪河路项目）
住宅、公建（沈阳阳光100新城三期A3组团1区）
住宅、公建（沈阳阳光100新城三期A3组团2区）
住宅、公建（沈阳阳光100新城三期A3组团3区）
住宅、公建（沈阳阳光100新城三期B1-4、5、6、4a#楼）
住宅、公建（沈阳阳光100新城三期B1.B2组团）
住宅、公建（沈阳阳光100新城三期B2-8、B1-3#楼）
住宅、公建（沈阳阳光100新城三期C2-1#、C2-2#楼）
住宅、公建（沈阳阳光100新城三期C2组团）
住宅、公建（沈阳阳光100新城三期C3组团）
住宅、公建（沈阳阳光100新城三期C4组团）
住宅、公建（洪湖湾）
住宅、公建（润江华府）
住宅、公建（滨河新区--K区及J区部分）
住宅、公建（爱特家迷你居）
住宅、公建（璞邸花园）
住宅、公建（皇城酒店公寓）
住宅、公建（益格风情湾.俪景）
住宅、公建（金辉湖畔里2.1期）
住宅、公建（金辉湖畔里2.2期）
住宅、公建（金辉湖畔里一期）
住宅、公建（金辉湖畔里三期）
住宅、公建（顺丰?新未来）
住宅、写字楼
住宅、办公、公建
"住宅、商业
(万科城三期二区)"
"住宅、商业
（万科城三期二区）"
住宅、商业
住宅、商业 奥园新城二期A1
住宅、商业 沈阳华府新天地二期（北区）
住宅、商业 沈阳华府新天地二期（南区）
住宅、商业(CB2013-6地块二期一区)
住宅、商业(CB2013-6地块二期二区)
住宅、商业(CB2014-2地块2.6期)
住宅、商业(MR2013-11地块)18#楼
住宅、商业(一期)
住宅、商业(一期一区)
住宅、商业(一期一组团)
住宅、商业(丁香水岸2.2期)
住宅、商业(丁香水岸3.2期)
住宅、商业(三期C)
住宅、商业(三期E)
住宅、商业(三期F-1)
住宅、商业(三期F-1、三期F-2)
住宅、商业(中海城01B地块)
住宅、商业(中海城01C地块)
住宅、商业(中海城01D地块)一期
住宅、商业(中港城.永安嘉苑)
住宅、商业(二期)
住宅、商业(二期-1)
住宅、商业(二期-2)
住宅、商业(二期?)
住宅、商业(五期)
住宅、商业(北国奥林匹克花园三期)
住宅、商业(十里锦城4.1A)
住宅、商业(十里锦城4.2A期)
住宅、商业(华府丹郡北区一期)
住宅、商业(沈阳华府丹郡南区一期)
住宅、商业(碧桂园.凤凰城南地块二期)
住宅、商业(碧桂园?凤凰城南地块二期)
住宅、商业(香湖盛景苑北区三期)
住宅、商业A地块一期B2
住宅、商业CB2012-2-1
住宅、商业一期
住宅、商业一期(住宅部分)
住宅、商业一期住宅部分
住宅、商业一期（住宅部分）
住宅、商业三期-1
住宅、商业三期-3.1
住宅、商业三期-3.2
住宅、商业二期
住宅、商业五期一组团
住宅、商业四期三组团
住宅、商业奥园新城二期A1（A1-1）
住宅、商业沈阳华府新天地二期（北区）
住宅、商业用房等
住宅、商业等（四期 10#、11#楼）
住宅、商业网点
住宅、商业网点楼
住宅、商业网点等
住宅、商业网点（四期）
住宅、商业（1.1期）
住宅、商业（2.4期）
住宅、商业（2.5期）
住宅、商业（2018-006号）
住宅、商业（35#、36#、37#）
住宅、商业（4#地块）
住宅、商业（7B#地块）
住宅、商业（8A#地块）
住宅、商业（8B#地块）
住宅、商业（A地块一期B2）
住宅、商业（CB2013-10地块三期）
住宅、商业（CB2013-10地块二期-1）
住宅、商业（CB2013-10地块二期-3）S2#
住宅、商业（CB2013-10地块二期-3）一区
住宅、商业（CB2013-10地块）（一期）-1
住宅、商业（CB2013-10地块）（一期）-2
住宅、商业（CB2013-11地块）
住宅、商业（CB2013-5地块）
住宅、商业（CB2013-6地块二期一区）
住宅、商业（CB2013-6地块二期三区）
住宅、商业（CB2013-6地块二期二区）
住宅、商业（CB2014-1地块）
住宅、商业（CB2014-2地块2.1期）
住宅、商业（CB2014-2地块2.2期）
住宅、商业（CB2014-2地块2.3期）
住宅、商业（CB2014-2地块2.4期）
住宅、商业（CB2018-1）
住宅、商业（HP2018-001号地块）
住宅、商业（HP2018-002号地块)
住宅、商业（MR2013-11地块）
住宅、商业（MR2013-11地块）18#楼
住宅、商业（MR2013-11地块）9#、11#-13#、20#-23#楼
住宅、商业（一、二期）
住宅、商业（一期-1）
住宅、商业（一期-2）
住宅、商业（一期-A)
住宅、商业（一期-A）
住宅、商业（一期-B）
住宅、商业（一期-C）
住宅、商业（一期A区）
住宅、商业（一期B1区）
住宅、商业（一期B2区）
住宅、商业（一期B）
住宅、商业（一期一组团）
住宅、商业（一期一）
住宅、商业（一期）
住宅、商业（一期）（B1#B2#B3#B4#B5#B6#S1#S2#T1#）
住宅、商业（丁香水岸1.2期）
住宅、商业（丁香水岸2.2期）
住宅、商业（丁香水岸3.2期）
住宅、商业（万科城三期二区）
住宅、商业（三期-2）
住宅、商业（三期B）
住宅、商业（三期C）
住宅、商业（三期D)
住宅、商业（三期E)
住宅、商业（三期F-1）
住宅、商业（三期G-1、三期G-2）
住宅、商业（三期G-1）
住宅、商业（三期）
住宅、商业（中海城01B地块）
住宅、商业（中海城01C地块）
住宅、商业（中海城01D地块）一期
住宅、商业（中海城01D地块）二期
住宅、商业（中港城.永安嘉苑）
住宅、商业（中港城?永安嘉苑）
住宅、商业（二期-1）
住宅、商业（二期-2）
住宅、商业（二期-3）
住宅、商业（二期-3）（1）区
住宅、商业（二期2）
住宅、商业（二期?）
住宅、商业（二期A）
住宅、商业（二期B-1）
住宅、商业（二期B-2）
住宅、商业（二期B-3）
住宅、商业（二期—）
住宅、商业（二期一组团）
住宅、商业（二期）
住宅、商业（五期一组团）
住宅、商业（五期）
住宅、商业（依云温泉小镇2.2期）项目
住宅、商业（依云温泉小镇一期）
住宅、商业（凤凰水城）
住宅、商业（北国奥林匹克花园三期）
住宅、商业（北国奥林匹克花园二期）
住宅、商业（十里锦城3.1A期）
住宅、商业（十里锦城3.2期）
住宅、商业（十里锦城3.3A期）
住宅、商业（十里锦城4.1A）
住宅、商业（十里锦城4.1B期）
住宅、商业（十里锦城4.3期）
住宅、商业（华府丹郡.乾豪）
住宅、商业（华府丹郡北区二期）
住宅、商业（华府丹郡北区）
住宅、商业（南堤西路南-3地块）
住宅、商业（商业）
住宅、商业（嘉德铭郡一期）
住宅、商业（四期一区）
住宅、商业（四期一组团）
住宅、商业（四期三组团）
住宅、商业（四期二组团）
住宅、商业（四期）
住宅、商业（坤祥苑）
住宅、商业（天易晶城四期）
住宅、商业（奥园广场一期A-1）
住宅、商业（奥园广场一期A）
住宅、商业（奥园新城一期C2）
住宅、商业（家乐园小区）
住宅、商业（家乐园）
住宅、商业（恒大御景湾一期）
住宅、商业（恒大御景湾二期）
住宅、商业（恒大绿洲四期123-126#、137#楼）
住宅、商业（明清册2.3期A）
住宅、商业（疑云温泉小镇1.2期）
住宅、商业（碧桂园.凤凰城南地块一期）
住宅、商业（碧桂园.凤凰城南地块二期 ）
住宅、商业（碧桂园.凤凰城南地块四期）
住宅、商业（碧桂园?凤凰城南地块二期）
住宅、商业（碧桂园·凤凰城南地块二期）
住宅、商业（综合楼）
住宅、商业（裕湾豪庭1.1期）
住宅、商业（裕湾豪庭1.2期）
住宅、商业（金沙岭?）
住宅、商业（金沙岭峯）
住宅、商业（顶盛国际花园一期B-2地块）
住宅、商业（香湖盛景苑北区三期）
住宅、商业（香湖盛景苑北区二期）
住宅、底层车库
住宅、楼网点
住宅、物业办公室、车库
住宅、网点
住宅、网点(六合城.泰园二期)
住宅、网点(六和城.泰园一期)
住宅、网点、车库
住宅、网点、附属用房
住宅、网点紫郡城二期续建
住宅、网点（六合城.泰园二期）
住宅、网点（六和城.泰园一期）
住宅、网点（歌洋馨雨园）
住宅、网点（滨河新区-紫郡城D栋公寓）
住宅、网点（滨河新区-紫郡城二期续建）
住宅、网点（滨河新区-紫郡城南区一期）
住宅、网点（滨河新区一期A区、L区、M区及J区部分）
住宅、网点（鹏程上漾园）
住宅、车库
住宅、车库、网点、库房
住宅、门市
住宅一期
住宅一期（15号楼）
住宅二期工程
住宅二期（局部）
住宅公建(青阳四季园三期)
住宅公建(飞悦经典)
住宅公建金辉湖畔里2.2期
住宅公建（三期C2组团）
住宅公建（三期C3组团）
住宅公建（荣盛花园）
住宅及办公楼(东方威尼斯)
住宅及商业
住宅及商业网点
住宅及配套工程
住宅商业
住宅商业(明清册一期A)
住宅商业一期住宅部分
住宅商业三期-1、2、3
住宅商业四期二组团
住宅商业明清册一期A
住宅商业项目
住宅商业项目（165/166）
住宅商业（CB2013-10地块）（一期）-3
住宅商业（一期）
住宅商业（明清册一期A
住宅小区
住宅小区(一期)
住宅小区四期-1
住宅小区（一期）
住宅小区（汇鑫花苑）
住宅楼
住宅楼(东苑15号楼)
住宅楼(新里程)
住宅楼37幢（自编A、B、C型）
住宅楼、办公楼
住宅楼、商业用房
住宅楼、商业用房、地下车库
住宅楼、商业用房等
住宅楼、商业网点等
住宅楼、宾馆综合楼等
住宅楼、车库
住宅楼、车库、设备用房
住宅楼二区
住宅楼五区
住宅楼公建
住宅楼商业网点
住宅楼工程(大同楼)
住宅楼工程1幢
住宅楼工程（暂定名：雍晟、岭南首府）第三幢
住宅楼工程（暂定名：雍晟、岭南首府）第五、六幢
住宅楼（启明花园二期）
住宅楼（宏颐泷园）
住宅楼（富都丽景）
住宅楼（底层车库）
住宅楼（辉山·山水绿阁）一期
住宅（2-B#地块）
住宅（4#地块）一期
住宅（4#地块）二期
住宅（CB2019-1号浑南大道北侧B-1#地块）
住宅（G区一期）
住宅（M区一期、K区）
住宅（一期工程）
住宅（一期）
住宅（三期L区）
住宅（三期）
住宅（二期局部）
住宅（剑桥郡1.3.3期）
住宅（嘉德铭郡二期）
住宅（四期10#楼及K2-2#地下停车场）
住宅（四期9#楼）
住宅（壹号官邸）
住宅（底层车库）
住宅（碧桂园.凤凰城南地块三期）
住宅（福日安居）
住宅（雍熙金园）
住宅，公建
住宅，商业
住宅，商业(二期)
住宅，商业网点
住宅，商业（一期）
体育中心
体育场南地下空间
佛奥广场佛奥广场
佰世品德住宅小区
佰世雅阁
佰家益商业园
佰家益幸福园（自编1#~7#）
佳信花园（自编C1-C2栋）
佳兆业天穗花园1-4、14-16栋
佳兆业天穗花园17号楼及地下室
佳兆业天穗花园自编19号楼
佳兆业天穗花园自编20号楼
佳兆业天穗花园自编21、22号楼
佳兆业天穗花园自编5-9、11-13号楼
佳兆业天穗花园自编号10#及南区北部地下室
佳兆业天裕园自编1号楼
佳兆业天裕园（自编2栋A座、B座，自编3栋A座、B座，2栋3栋地下室）
佳兆业广场
佳兆业悦峰花园
佳兆业盛世广场住宅(自编13号楼)、公建配套(自编9号楼)
佳兆业盛世广场住宅楼（自编12栋）
佳兆业盛世广场住宅楼（自编4-2栋）、住宅楼（自编4-1栋）、公建配套楼（自编5#公建）
佳兆业盛世广场住宅楼（自编7栋）
佳兆业盛世广场住宅楼（自编号5-1）、住宅楼（自编号5-2）
佳兆业盛世广场南玻地块垃圾转运站
佳兆业盛世广场商业、公建配套、住宅楼工程（自编16号商业、7号公建配套、10栋住宅）
佳兆业盛世广场商业、办公楼
佳兆业盛世广场商业楼工程（自编1#商业楼）1幢
佳兆业盛世广场小学工程1幢
佳兆业盛世广场幼儿园工程（自编16#）1幢
佳兆业盛世广场幼儿园工程（自编6#）1幢
佳兆业盛世广场自编1#住宅楼、2#商铺
佳兆业盛世广场自编11栋
佳兆业盛世广场自编14栋
佳兆业盛世广场自编15号楼
佳兆业盛世广场自编17#、18#、19#、20#、21#保障房、11#、12#、14#商铺及13#公建、地下室
佳兆业盛世广场自编3栋A座、3栋B座、4#商铺、15#商铺、5#公建
佳兆业盛世广场自编6#商铺
佳兆业盛世广场自编9#住宅楼
佳兆业逸灏苑商业、公建楼
佳兆业逸灏苑自编号T1、T2栋，连体
佳兆业金域都荟花园
佳兴·幸福家
佳创紫峰花园一期(自编号E1E2、地下室自编1号)自编号E-1住宅、自编号E-2住宅、地下室自编1号
佳创紫峰花园（时代长岛）自编11、12、13、14号住宅、20、21号商业、26号地下室B区
佳创紫峰花园（时代长岛）自编15、16、17号住宅、22号商业、27号地下室
佳创紫峰花园（时代长岛）自编24号幼儿园
佳创紫峰花园（时代长岛）自编7、8、9、10号住宅、18、19号商业、26号地下室A区
佳创紫峰花园（时代长岛）自编号23号商业
佳华国际大厦
佳和新城
佳大瑞园
佳大银湾
佳泰帝景城（一期）
佳泰缔景城二期
佳润上品菁园
佳润临江上品大厦
佳湖绿岛
佳源·玖珑湾
佳源五星商业广场玖棠府
佳源华府
佳源桂府
佳源西城印象
佳源西峰玖墅
佳滨苑T3栋
佳滨苑二期商业、住宅楼（自编号东晓路佳滨苑T1、T2栋）
佳滨苑配套小学
佳生护眼灯生产厂
佳邻美居
依云北郡
依云北郡三期
依云华府
依云和府
依云溪谷雅苑
依云美域
依云郡花园
依山溪谷花园
依水佳苑二期后续
依水苑
依湖苑
侨丰苑新城市·星海墅B7栋
侨丰苑自编新城市·星海墅A2栋
侨丰苑（新城市·星海墅A10栋）
侨丰苑（新城市·星海墅A11栋）
侨丰苑（新城市·星海墅A1、A3、A4、A6、A7、A8、B1、B2、B3、B4、B6、B8、B9、B10、B11、B12、B13、C1、C2、C3、D1、D2、E、F、G、H、J栋）
侨丰苑（新城市·星海墅A9栋）
侨丰苑（新城市·星海墅B15栋）
侨丰苑（新城市·星海墅K栋）
侨丰苑（新城市·星海墅L栋）
侨丰苑（新城市·星海墅M1栋）
侨宏花园高级公寓(C1、C2、D6)栋
侨宏花园高级公寓C3C4栋
侨宏花园高级公寓D5栋
侨康大厦
侨建&#8226;御溪谷花园F区地下室
侨建&#8226;御溪谷花园住宅（自编号A2B2型住宅）
侨建&#8226;御溪谷花园住宅（自编号C型住宅）
侨建&#8226;御溪谷花园住宅（自编号D-1~D-56）
侨建&#8226;御溪谷花园住宅（自编号E-1~E-12）
侨建&#8226;御溪谷花园住宅（自编号E1-1~E1-11）
侨建&#8226;御溪谷花园住宅（自编号F-1~F-5）
侨建&#8226;御溪谷花园商业、住宅（自编号G-1~G-2）
侨建&#8226;御溪谷花园商业中心
侨建&#8226;御溪谷花园幼儿园
侨建&#8226;御溪谷花园酒店
侨建&#8226;御溪谷花园附属楼
侨建&#8226;御溪谷花园（自编号A1B1型住宅）
侨建大厦
侨建御苑设备用房，垃圾收集站（自编号3#、4#）
侨润轩
侨英花园
侨鑫国际金融中心
侨雅苑住宅楼（自编A-1~A-5栋）
侨雅苑住宅楼（自编B-1~B-5栋）
俊怡云山御居
俊怡御景花园A1-A8、C栋
俊怡御景花园A9、A10、B1、B2、D栋
俊怡悦景台（自编号1-23栋）
俊怡悦景台（自编号24-28栋）
保利.心语花园一期
保利.心语花园三期
保利.心语花园二期
保利.海棠花园
保利.罗兰香谷二期（A区）
保利?心语花园一期
保利·云上
保利·和光尘樾（一期一区）
保利·和光尘樾（一期二区）
保利·和光尘樾（二期）
保利·堂悦一期
保利·堂悦二期
保利·天汇
保利·天誉
保利·拉菲公馆
保利·拾光年
保利·溪湖林语
保利·熙悦
保利。心语花园一期
保利世界贸易中心一期
保利世界贸易中心办公楼1幢（自命名电信母局大楼）
保利世界贸易中心商业、办公楼2幢（自编D、E栋）
保利世界贸易中心商业办公楼（自编号G/H，连体）及站务房（自编号J-1）
保利世界贸易中心（二期）
保利东江首府B1-B5、C2、C18、F1-F3栋
保利东江首府住宅(自编号B14-B23、B34-B45、B48-B49栋)
保利东江首府住宅(自编号B24-B33、B46-B47、C3栋)
保利东江首府住宅（自编号A14）
保利东江首府住宅（自编号A1栋）
保利东江首府住宅（自编号C19、C63-C69栋）
保利东江首府住宅（自编号C1、C4-C15栋）
保利东江首府住宅（自编号C21-C32、C35-C46、C49-C56栋）
保利东江首府商业、住宅、公建（自编号S4-2、A11、P5）
保利东江首府商业、住宅（自编号S4-2、A15）
保利东江首府商业办公楼（自编号S5）
保利东江首府自编A10栋
保利东江首府自编A12栋
保利东江首府自编A16栋
保利东江首府自编A2栋
保利东江首府自编A3栋
保利东江首府自编A4栋
保利东江首府自编A5栋
保利东江首府自编A7栋
保利东江首府自编A9栋
保利东江首府自编S4-2、A17栋
保利东江首府自编号A6栋
保利东江首府自编号A8栋
保利东江首府自编号S4-2、A13栋
保利东江首府自编号地下室T6
保利东江首府（幼儿园P2、托老所P3）保利东江首府（幼儿园P2、托老所P3）
保利中宇广场
保利中景大厦自编A4-1、A4-2号楼
保利中汇广场
保利中珺广场办公自编号3#
保利中珺广场办公（自编号4#办公）
保利中珺广场办公（自编号6#办公）
保利中珺广场自编号1#办公
保利中珺广场自编号5#办公
保利中珺广场自编号7#办公
保利中盈大厦
保利中科广场（办公楼A、B、C座、培训中心、体验中心）
保利中誉广场商业办公楼工程（自编保利黄埔大厦）1幢；商业社区活动中心工程1幢
保利中辰苑
保利中达广场
保利云上苑
保利云禧小区一期
保利云禧小区一期、二期
保利云禧花园
保利云禧花园自编10、11栋；商业用房（自编1号）
保利云禧花园自编1、2、3、4、5、6、7、8、9栋；商业2、3、4；地下室
保利云禧花园自编1、2、5、6栋
保利云禧花园自编3、4、7、8栋
保利亚奥北苑(自编10号楼)
保利亚奥北苑(自编11号楼)
保利亚奥北苑(自编1、6栋)自编1、6号楼
保利亚奥北苑(自编2、16栋)自编2、16号楼
保利亚奥北苑(自编3号楼)
保利亚奥北苑(自编5号楼)
保利亚奥北苑(自编7栋)自编北区7号楼
保利亚奥北苑(自编8号楼)
保利亚奥北苑(自编9号楼)
保利亚奥北苑（自编12号楼）
保利亚奥北苑（自编13号楼）
保利亚奥北苑（自编15号楼）
保利亚奥北苑（自编北区地下室）
保利亚奥南苑地下室
保利亚奥南苑（自编17栋）
保利亚奥南苑（自编18栋）
保利亚奥南苑（自编19栋）自编19栋
保利亚奥南苑（自编20栋）
保利人民大街小区（保利·金香槟）一期
保利保宏花园南-01
保利保宏花园南-02住宅及地下室
保利保宏花园南-03、05、06
保利保宏花园南-04栋
保利保宏花园南-07、08、11、12、13、14、15
保利保宏花园南-09住宅及商业服务设施
保利保宏花园南-10
保利保宏花园南-16
保利保宏花园南-17、18
保利保宏花园南-19、20
保利保宏花园南-21商业
保利保宏花园南-22、23商业
保利保林苑（自编2、3号楼）
保利凤鸣花园自编12#、13#、14#
保利凤鸣花园自编5#
保利凤鸣花园自编6#、7#、8#、15#
保利凤鸣花园自编9#、10#、11#
保利凤鸣花园（扩展）住宅楼工程1幢（自编8#）、商业工程1幢（自编s1#）
保利凤鸣花园（扩展）住宅楼工程1幢（自编9#）
保利凤鸣花园（扩展）自编1#
保利凤鸣花园（扩展）自编2#
保利凤鸣花园（扩展）自编3#
保利凤鸣花园（扩展）自编4#
保利创业文化广场小区（保利·香槟）一期
保利创业文化广场小区（保利·香槟）二期
保利创业文化广场小区（保利·香槟）（二期二区）
保利创融广场
保利前进大街小区（保利.林语）
保利十二橡树庄园
保利十二橡树庄园(二期)
保利十二橡树庄园一期
保利十二橡树庄园二期
保利十二橡树庄园（二期）
保利半山花园
保利半山花园住宅楼工程13，12，6，2，10幢（自编2区，4-1区，7-1区，8-1区）
保利半山花园自编9区9#、10#、11#、12#、13#
保利南怡湾
保利南怡湾(1-11#、1-SY-11-12#）
保利南怡湾(1-12#、1-G-12#）
保利南怡湾(1-22#、1-23#、1-SY-22~23#)
保利南怡湾1-19#、1-SY-19#
保利南怡湾1-20#及地下室
保利南怡湾1-21#楼、1-G-21#楼
保利南怡湾1-2号楼、三期地下室
保利南怡湾1-9号楼、1-10号楼
保利南怡湾1-G-25号垃圾收集站
保利南怡湾1-G-26#幼儿园、托儿所
保利南怡湾保利南怡湾1—7号楼、及地下室
保利南怡湾（1-13#、1-14#、1-SY-13-14#）
保利南怡湾（1-15#、1-SY-15#）
保利南怡湾（1-16#、1-17#）
保利南怡湾（1-18#、1-G-18#）
保利南悅湾-小学
保利南悅湾-幼儿园
保利南悅湾17#楼
保利南悅湾3-1号、3-2号楼（含裙楼）
保利南悅湾3-3号、3-4号楼（含裙楼）
保利南悅湾3-7号、3-8号楼（含裙楼）
保利南悅湾（自编9#、10#楼）、（自编11#、12#楼）、（自编13#楼及二期地下室）
保利国际广场
保利国际广场A栋
保利国际广场B栋
保利国际广场（D栋--东裙楼）
保利城花园
保利城花园自编10-15号楼
保利城花园自编16-21号楼
保利壹号公馆 商业、地下室
保利壹号公馆北区、南区地下室
保利壹号公馆（自编T12-37栋）
保利壹号公馆（自编号T1-T11栋）
保利大都汇(地块二2栋、3栋、4栋、5栋、7栋、8栋)商业、办公楼（自编）
保利大都汇（地块一1栋）商业楼工程（自编名番禺区钟村镇汉溪村地块1-1#楼）
保利大都汇（地块一）商业、办公楼工程（自编名钟村镇汉溪村地块1-2#、1-3#、1-4#、1-5#、1-6#楼
保利大都汇（地块一）地下室
保利大都汇（地块三3、4、5、6栋商业、办公楼）
保利大都汇（地块二1栋、6栋）商业办公楼工程（自编名番禺区钟村镇汉溪村地块2-1#、2-6#楼）
保利大都汇（地块六自编6-1#商业）
保利大都汇（地块六自编6-2#商业、办公）
保利大都汇（地块六自编6-3#商业）
保利大都汇（地块六自编6-4#商业）
保利天悦花园G-1
保利天悦花园G-3
保利天悦花园GJ-2幼儿园及托儿所
保利天悦花园J-1(1#)
保利天悦花园J-10（17-18号）
保利天悦花园J-11（19-20#）
保利天悦花园J-12（21-22#）
保利天悦花园J-16（27-28栋）
保利天悦花园J-17(29-30栋)
保利天悦花园J-5（8#）
保利天悦花园J-6（9、10#）
保利天悦花园J-7(11-12#)
保利天悦花园J-8(13、14#）
保利天悦花园J-9(15-16#)
保利天悦花园商业、办公楼工程（琶洲村改造项目地块三自编5号楼）
保利天悦花园地块三1号楼
保利天悦花园地块三自编2、3号楼
保利天悦花园地块三自编6号楼
保利天悦花园地块三自编7号楼
保利天悦花园自编AA-6栋
保利天悦花园自编C-1、C-2
保利天悦花园自编G-2
保利天悦花园自编J--2号（2--3#楼）
保利天悦花园自编J-13号公共大堂
保利天悦花园自编J-14（23、24#楼）
保利天悦花园自编J-15号（25-26#、商铺）
保利天悦花园自编J-3号（4-5#楼）
保利天悦花园自编J-4号（6-7#楼）
保利天曦花园
保利天曦花园（自编A-2#、A-3#号楼）
保利天曦花园（自编B-1#、B-2#号楼）
保利威座大厦
保利山水大院住宅（自编号1#~8#）
保利山水大院（自编号住宅12#、14#、18#）
保利山水大院（自编号住宅9#~11#、16#、19#~27#）
保利平新路小区（保利·春天里）一区
保利平新路小区（保利·春天里）二区
保利平方花园(自编号住宅6#）
保利平方花园商业及地下室（自编号10#、11#，PD-1、PD-2)商业，地下室（自编号10#、11#、PD-1、PD-2）
保利平方花园（自编号住宅4#）
保利平方花园（自编号住宅5#）
保利平方花园（自编号住宅7#）
保利平方花园（自编号住宅、公建1#，住宅2#、3#~1、3#~2）
保利广场
保利广场（北区）
保利心语花园
保利心语花园（自编D-H栋）
保利思泰广场（自编1、2栋）
保利思泰广场（自编4、5栋商业办公楼）
保利思泰花园北-01、北-02、北-05、北-06
保利思泰花园北-03
保利思泰花园北-04、13、14、16
保利思泰花园北-07、北-08、北-10
保利思泰花园北-09
保利思泰花园北-11
保利思泰花园北-12
保利思泰花园北-15、北-17
保利思泰花园北-18及地下室
保利思泰花园北-19、20、21
保利拾光花园住宅自编号14#楼
保利拾光花园住宅自编号21-1#楼、21-2#楼
保利拾光花园住宅（自编号10#-1、自编号10#-2）
保利拾光花园住宅（自编号11#楼）
保利拾光花园住宅（自编号12#）
保利拾光花园住宅（自编号13#楼）
保利拾光花园住宅（自编号15#-1、15#-2、15#连廊）
保利拾光花园住宅（自编号16#-1、16#-2、16#连廊）
保利拾光花园住宅（自编号17#-1、17#-2、17#连廊）
保利拾光花园住宅（自编号18#-1、18#-2）、其它（自编号18#连廊）
保利拾光花园住宅（自编号19#-1、19#-2、19#连廊）
保利拾光花园住宅（自编号20#-1、20#-2）、其它（自编号20#连廊）
保利拾光花园住宅（自编号22#-1、22#-2楼）
保利拾光花园住宅（自编号23#楼）
保利拾光花园住宅（自编号24#楼）
保利拾光花园住宅（自编号25#楼）
保利拾光花园住宅（自编号3#楼）
保利拾光花园住宅（自编号4#楼）
保利拾光花园住宅（自编号5#-1楼、5#-2楼）
保利拾光花园住宅（自编号6#楼）
保利拾光花园住宅（自编号7#楼）
保利拾光花园住宅（自编号8#-1、8#-2楼）
保利拾光花园住宅（自编号9#-1楼）
保利拾光花园住宅（自编号9#-2楼）
保利拾光花园商业（自编号31#）
保利拾光花园商业，公建（自编号32#楼）、商业，公建（自编号33#楼）
保利拾光花园自编号1#-1楼、自编号1#-2楼
保利拾光花园自编号2#-1、自编号2#-2楼
保利星海花园12号楼
保利星海花园自编10号楼
保利星海花园自编11号楼
保利星海花园自编13栋
保利星海花园自编1、2、3号楼
保利星海花园自编5号楼
保利星海花园自编6号楼
保利星海花园自编7号楼、8号楼
保利星海花园自编9号楼
保利星满花园1#楼、2#楼、6#楼、7#楼
保利星满花园10号楼
保利星满花园11#楼
保利星满花园12号楼、16号楼
保利星满花园13号楼、14号楼、15号楼
保利星满花园18号楼、19号楼、20号楼、21号楼
保利星满花园3#楼、4#楼、5#楼
保利星满花园8#楼、9#楼
保利星满花园商业4
保利星满花园商业5-1
保利星满花园商业8
保利星满花园小学
保利星满花园幼儿园
保利星满花园（垃圾收集站）
保利春天园商业楼（自编15栋）
保利春天园自编11、12、13栋
保利春天园自编1、2号楼
保利春天园自编3、5号楼
保利春天园自编6、7、8号楼
保利春天园自编9、10栋
保利曼源花园自编1号楼
保利曼源花园自编2号楼住宅
保利曼源花园自编4号楼
保利曼语花园自编1号楼
保利曼语花园自编2号楼
保利曼语花园自编3号楼
保利曼语花园自编4号楼
保利林海山庄
保利林海山庄(住宅楼16栋)
保利林海山庄(住宅楼17栋)
保利林海山庄(自编13栋)
保利林海山庄12栋
保利林海山庄1栋
保利林海山庄2栋、3栋、5栋
保利林海山庄幼儿园
保利林海山庄（自编15栋）
保利林海山庄（自编18、19栋）
保利林语山庄6区G栋
保利林语山庄6区H栋
保利林语山庄8B区
保利林语山庄林荟街高层住宅
保利梧桐街小区(保利·蔷薇)一区
保利梧桐街小区（保利·蔷薇）二区
保利棠馨花园住宅楼工程（自编I4-1#、I4-2#）
保利棠馨花园住宅楼工程（自编i4-3栋）
保利棠馨花园住宅楼工程（自编I4-8、I4-9栋）
保利棠馨花园住宅楼工程（自编I5-1栋）
保利棠馨花园住宅楼工程（自编I5-2栋）
保利棠馨花园住宅楼工程（自编I5-3栋）
保利棠馨花园住宅楼工程（自编I5-4栋）
