"area"
"11282.66"
"11304.62"
"11318.25"
"11318.52"
"11325.49"
"11326.64"
"11327"
"11330.52"
"11331.9"
"11332.56"
"11337.74"
"11339.83"
"1134.85"
"11343.2"
"11346.23"
"11349"
"1137.33"
"11370.92"
"11374.56"
"11377.63"
"11380"
"11380.55"
"11381.47"
"11382.96"
"11394.32"
"11405.7"
"1141.04"
"11424.74"
"11428.5"
"11437.01"
"11437.04"
"11445.3"
"1145.95"
"11458.44"
"11462.02"
"11463.08"
"11468.88"
"11478.43"
"11478.74"
"11489.01"
"11490.96"
"11496.82"
"11500.26"
"11500.58"
"1151.88"
"11510"
"11519"
"11530.49"
"11547.48"
"11554.56"
"11556.44"
"11575.14"
"11577.44"
"11588.93"
"11608.56"
"11609.04"
"1161"
"11616.43"
"11627.69"
"1163.03"
"1163.93"
"11631.6"
"11637.34"
"11638.37"
"11642"
"1167.21"
"1167.28"
"11670.12"
"11677.14"
"11679.94"
"11681.32"
"11692.69"
"11695.1"
"11700.48"
"11702"
"11710.54"
"11713.27"
"11713.92"
"11720.16"
"11727.12"
"11727.84"
"11751.36"
"11754.29"
"11759.91"
"11794.28"
"11803"
"11808.63"
"11828"
"11839"
"11860.42"
"11871.46"
"11871.6"
"11874"
"11876"
"11882.65"
"11885.64"
"11897.98"
"11907"
"11909"
"11909.32"
"11915.25"
"11915.91"
"11917"
"11919.38"
"11932.23"
"11944.73"
"1195"
"11959.36"
"11967.17"
"11983.98"
"1199.98"
"12002.7"
"12005.63"
"12008"
"12036.82"
"12038.63"
"12044.94"
"12053.24"
"12057.95"
"12059"
"12060.32"
"12060.58"
"12075.84"
"12080.66"
"12080.68"
"12083"
"12084"
"12085.56"
"12088.51"
"1209.38"
"12094.08"
"12107.08"
"12119.22"
"12119.24"
"1212"
"12132.47"
"12137.51"
"1215"
"12161"
"12165.37"
"12171"
"12171.46"
"12180.16"
"12180.24"
"12181.38"
"12186.91"
"1219.21"
"12190.95"
"12191.77"
"12197"
"12197.27"
"12200.54"
"12203.53"
"12243.8"
"12244.4"
"12245.76"
"12248.82"
"1225.83"
"1225.84"
"12256"
"12260"
"12269.25"
"12269.56"
"12276.12"
"12278.8"
"1228.12"
"12318.46"
"12326.14"
"12327.26"
"12330.67"
"12331.08"
"12331.75"
"12332.4"
"12332.86"
"12333.22"
"12334.88"
"12340.75"
"12348.96"
"12350.7"
"12361.22"
"12364.27"
"12365"
"12369.79"
"12371.4"
"12377.64"
"12390.56"
"12392.37"
"12403.52"
"12416.39"
"12419"
"12425.46"
"12445.06"
"12451.16"
"12452.72"
"12452.9"
"12453.6"
"12462.43"
"12466.23"
"12471.2"
"12485.57"
"12488.67"
"12502.07"
"12508"
"12511.52"
"12514.7"
"12516"
"12518.12"
"12523.08"
"12533"
"12533.85"
"12543.8"
"12544.16"
"12552.17"
"12562.1"
"12562.51"
"12562.7"
"12563"
"12573.05"
"12577.94"
"12578.93"
"12580.06"
"12581.58"
"12582.63"
"12587.41"
"12599"
"12607.64"
"1261.22"
"12627.49"
"12633"
"12651.45"
"12657.66"
"12675.28"
"12688.32"
"12702.83"
"12704.64"
"12705.79"
"12713"
"12718.71"
"1272.72"
"12730.34"
"12730.35"
"12733.61"
"12733.78"
"12733.98"
"12734.63"
"12737.51"
"12740.22"
"12751.83"
"12764"
"12771"
"12781.96"
"12794.98"
"1281.51"
"12822"
"12822.76"
"12835.08"
"12841.75"
"12855.21"
"12855.34"
"12856.8"
"12867"
"12869.78"
"12875.19"
"12888.14"
"12893.91"
"12905.47"
"12906.25"
"12912.74"
"12922.26"
"12929.2"
"12940"
"12950"
"12955.89"
"12958.3"
"12962.34"
"12967.14"
"12975.94"
"12976.11"
"12980.07"
"12980.89"
"12981.2"
"12986.42"
"12990.86"
"12991"
"12991.3"
"12995"
"12996.76"
"13005.34"
"13012.76"
"13018.48"
"13034.62"
"13040.53"
"13041.49"
"13042.5"
"13042.98"
"13050.9"
"1306.33"
"13064.22"
"13068.43"
"13069.19"
"13086.56"
"13086.72"
"13099"
"13110.3"
"13122.52"
"13141.83"
"13145.3"
"13153.71"
"1316.56"
"13162.68"
"13165.53"
"13167.48"
"1317.61"
"13172.54"
"1319.41"
"13196.91"
"132"
"13208.43"
"13214.93"
"13220.57"
"13244.46"
"13269"
"13271"
"13276.56"
"1328.01"
"13294.32"
"13304.27"
"13318.46"
"1332"
"1332.89"
"13328.57"
"13331.04"
"13335.68"
"13337"
"13340.75"
"13347.88"
"13359.91"
"13360.42"
"13366.1"
"13385"
"13395.66"
"13398"
"13414.56"
"13426.7"
"13434.09"
"13457.4"
"13457.73"
"13482.88"
"13495.68"
"13496.64"
"13499.68"
"13500.9"
"13502.88"
"13506.48"
"13513.24"
"13514.3"
"13515.03"
"13516.03"
"13521"
"13521.6"
"13528.99"
"1353.13"
"13531.84"
"13532.83"
"1354.74"
"13541.13"
"1355.2"
"13550"
"13553.01"
"13565.58"
"13572.1"
"13575.66"
"13591.9"
"13596.36"
"13609.18"
"13612.43"
"13612.55"
"13617.94"
"13619.98"
"13634"
"13640.58"
"13652"
"13662.06"
"13665.8"
"13666.82"
"13687.16"
"13698.15"
"13701.64"
"13708.4"
"1372.96"
"13721.89"
"13729.11"
"13730.04"
"13742.88"
"13744.52"
"13754.2"
"13760.61"
"13762.16"
"13763.43"
"13768.35"
"13785.48"
"13790.44"
"13798"
"13799.93"
"13801.91"
"13806.06"
"13807.98"
"13830.88"
"13830.94"
"13855.96"
"13862.57"
"13862.79"
"13873.3"
"13877.98"
"13879.69"
"13882.59"
"13884.26"
"13897.5"
"1390"
"13902.4"
"1391.73"
"13911.87"
"13912.51"
"13913.14"
"13919.88"
"1392.56"
"13923.76"
"13930.52"
"13933.12"
"13937.22"
"13939.53"
"13941.63"
"13970.13"
"13995.48"
"13997.9"
"13997.93"
"14006.38"
"14036.22"
"1404.69"
"14040.13"
"14040.27"
"14049"
"14054.15"
"14065.3"
"14069.33"
"1408"
"14084.41"
"1409.26"
"14099.06"
"14104.76"
"14107.37"
"14143.12"
"14153.84"
"14163"
"14172.56"
"14179.63"
"14181.04"
"14183.37"
"14185.6"
"14186.24"
"14186.56"
"14199.73"
"142"
"14203.06"
"14207.61"
"14208.17"
"14209.36"
"14216.25"
"14244.3"
"14244.83"
"14248.5"
"14250.03"
"14255.58"
"1426"
"14262.13"
"1427.22"
"14276.3"
"14289.71"
"14318.02"
"14331.2"
"14334.08"
"14353.63"
"14355.3"
"14357.91"
"14366.23"
"14367.81"
"14368.49"
"1437.74"
"14373.8"
"14374.8"
"14376.47"
"14380.38"
"144"
"144.23"
"14405.04"
"14416.64"
"14418.86"
"14419"
"14432.9"
"14436.82"
"14439.58"
"14440.24"
"14446.38"
"1445.7"
"14469.07"
"1448.49"
"14480"
"14494"
"14506"
"14526.57"
"14531.4"
"14534.65"
"14535.75"
"14546.12"
"14550.13"
"14559.06"
"14562.78"
"14579.05"
"14590.62"
"14595.32"
"14610.21"
"14625.17"
"14628.13"
"14647.35"
"14647.41"
"14668.48"
"14668.53"
"14677.74"
"14681.54"
"14684.2"
"14690.21"
"14704.8"
"14728.88"
"14733.62"
"14739.58"
"14742.92"
"14767.38"
"1478.58"
"14784.4"
"14786.92"
"14793.12"
"14823.05"
"1483.26"
"1484.7"
"14840.22"
"14850.33"
"1486.74"
"14864.58"
"14872"
"14875.34"
"14877.46"
"14889"
"14890.73"
"14904.36"
"14907"
"14915.53"
"14916.75"
"14919.3"
"1492"
"14926"
"14944"
"14959.21"
"14961.82"
"14984.95"
"14989.44"
"14990.32"
"14995"
"14997.4"
"14998.3"
"15.74"
"15003.91"
"1502"
"15020"
"15024"
"1505.7"
"15055.97"
"15080"
"15082"
"15090.17"
"15090.67"
"15106.71"
"15115.2"
"15120"
"15130.02"
"15138.15"
"15138.16"
"15145.29"
"15152.61"
"15178.16"
"15187.95"
"15189.75"
"1519.54"
"15200.84"
"15202.23"
"15225.18"
"15227.36"
"15235.96"
"15246.91"
"15247.11"
"15251.63"
"15253.17"
"15253.78"
"15254.05"
"15255.6"
"15260.84"
"1527.46"
"1528.47"
"15292.8"
"15322"
"1533"
"15343"
"1535.5"
"15382.82"
"15409.8"
"15412.06"
"15420"
"15422.08"
"15426"
"15428.35"
"15428.68"
"15442.67"
"15462.2"
"15466.855"
"15478.2"
"15505.06"
"15505.915"
"15510.9"
"15516.38"
"15519.21"
"15519.73"
"15521.25"
"15525.2"
"15525.98"
"15540.97"
"15545.81"
"15556.8"
"15558.23"
"15565.27"
"15578.08"
"1558.64"
"15588"
"15591.84"
"15606.2"
"15608"
"15621.61"
"15630.26"
"1564.64"
"15642.11"
"15644.24"
"15646.06"
"15648.55"
"15649.2"
"15657.12"
"15657.84"
"1568.03"
"15688.11"
"15701.4"
"15711.2"
"15711.58"
"15722.1"
"15726.22"
"15727.15"
"15729.9"
"15734"
"15735.3"
"15735.64"
"15738.21"
"15749.11"
"15762"
"15768.45"
"1577.93"
"15772.18"
"15773.56"
"15783.69"
"15783.92"
"1579.74"
"15791.87"
"15805"
"15808.51"
"15808.89"
"15812.6"
"15821.84"
"15822.03"
"15824.16"
"15825.78"
"15858.19"
"15859.09"
"15862"
"15862.8"
"15863.77"
"15864.96"
"15891"
"15903.58"
"15906.16"
"15908.05"
"15920"
"1593.07"
"15943"
"1599.75"
"15996"
"16.04"
"16.16"
"16.37"
"16011.08"
"16020.1"
"16036.38"
"16038"
"16039.84"
"16050.49"
"16059.18"
"16063.5"
"16083.12"
"16085.58"
"1609.79"
"16094.26"
"16106.42"
"1611.83"
"16115.49"
"1612.98"
"16123.1"
"16138.9"
"1614.79"
"16143.84"
"1615.48"
"1615.97"
"16153.64"
"16166"
"1617.38"
"16172"
"16197.03"
"16217.6"
"16219.96"
"16221.65"
"16221.95"
"16224"
"16230.26"
"16230.54"
"16238"
"16244.24"
"16251.09"
"16255.08"
"16259.7"
"1626.08"
"16278.42"
"16280.27"
"16280.78"
"16281.93"
"16287.15"
"16290"
"16292.87"
"1631.77"
"16320.29"
"16321.81"
"16345.54"
"16346.88"
"16353.94"
"16363"
"16368"
"16372.02"
"16391.07"
"16405"
"16409.19"
"16409.8"
"16412.69"
"16414.02"
"1643.06"
"16430.34"
"16443"
"16458.61"
"16467.67"
"16474.92"
"16477.01"
"16480.32"
"16495.33"
"16495.34"
"165.48"
"16501.29"
"16502.8"
"16514.34"
"16518.66"
"16519"
"16548.63"
"16553.24"
"16567.1"
"16567.3"
"16568.22"
"16591.96"
"16596.48"
"16624.94"
"1664"
"16640"
"16640.41"
"16641.51"
"16646.51"
"1665.63"
"16651.06"
"1667.07"
"16670"
"16675.12"
"16677.66"
"16680.66"
"16693.85"
"16697.54"
"16697.97"
"16701.48"
"16712.51"
"16719.16"
"16720"
"16749.48"
"1675.9"
"16757"
"16776"
"16776.66"
"16791.21"
"16813.69"
"16818.8"
"16819.93"
"1682"
"16827.4"
"1684"
"16841.53"
"16857.695"
"1686.88"
"1686.89"
"16888.72"
"16897.22"
"16904.24"
"16911"
"16936.09"
"16940.72"
"16953.32"
"16963.51"
"16973.27"
"16976.34"
"16976.98"
"16986.45"
"16995.96"
"17010.86"
"17022"
"17028"
"17041.76"
"17054.5"
"17056.26"
"17062.56"
"17076.28"
"17076.29"
"17081.23"
"17150"
"17153.11"
"17155.855"
"17184"
"17192.84"
"17194.28"
"17210.8"
"17211.2"
"17226.04"
"17232.28"
"17236.11"
"17251.98"
"17270.64"
"17271.96"
"17282.34"
"17296"
"17308.14"
"17332.04"
"17347.56"
"17349.35"
"17349.54"
"17351.4"
"17369.974"
"17372.85"
"1739.71"
"17391.75"
"17393.22"
"17395.85"
"17396.64"
"17398.2"
"17402.26"
"17412.67"
"17427.32"
"17432.62"
"1748.68"
"17484.67"
"17487.1"
"1749.85"
"175.62"
"17504.38"
"17522.22"
"1754"
"17549.49"
"17550.03"
"17555.84"
"17560.92"
"17562.22"
"17564.53"
"17578.5"
"17586.92"
"17597.35"
"17614.36"
"17617"
"17619.24"
"17620.91"
"17623.7"
"17624.11"
"1763.94"
"17646.39"
"17651"
"17661.31"
"1768.75"
"17687.26"
"17707.92"
"1771.66"
"17710"
"17744"
"1776.23"
"17769.26"
"17771"
"1778.27"
"1779.41"
"17793"
"17793.3"
"17799.44"
"17802.51"
"17805.29"
"17821.68"
"17827.58"
"1783"
"17842"
"17873.54"
"1788.45"
"17888.11"
"17911"
"17929.22"
"17953.34"
"17955.4"
"17960.28"
"17980.45"
"17981.83"
"17994"
"1801"
"18025.78"
"18029"
"18044.08"
"18046.97"
"18054.99"
"1806.66"
"18060.72"
"18071.16"
"18074.7"
"1809.61"
"18103.21"
"18103.74"
"18112.46"
"18132.4"
"1817.22"
"18186.28"
"18214.76"
"18215.04"
"18240"
"1825"
"18281.99"
"18290"
"18296.54"
"18301.55"
"18304.7"
"18321.59"
"18343"
"18350.11"
"18374"
"18375"
"18392.43"
"18403"
"18415.49"
"18425"
"18425.58"
"18436.6"
"18439"
"18444.94"
"18481.6"
"18494.29"
"18495.87"
"18502.03"
"18526.74"
"18540.18"
"18540.2"
"18555"
"18570.94"
"18582.97"
"18621.09"
"18623.8"
"18624.82"
"1863.15"
"18643.88"
"18659.54"
"18670.94"
"18672.3"
"18683.87"
"18699.39"
"1872.16"
"1872.68"
"18720.6"
"18729"
"18751.48"
"18758.62"
"18765"
"18766.09"
"18768.01"
"1877.84"
"1877.87"
"18774.62"
"18779.64"
"18785.26"
"18806.59"
"18821.82"
"18833"
"18834.25"
"18834.76"
"18835"
"18839"
"1884.64"
"18851.97"
"18857.68"
"18906.15"
"18920.28"
"18996"
"18997"
"19000.26"
"19019.09"
"19035.32"
"19037.16"
"19047.27"
"1905.57"
"19067.89"
"19103.71"
"19122.83"
"19131.8"
"19134.65"
"19137"
"19168.04"
"19235.25"
"19246.49"
"1925"
"19254.89"
"19273"
"19281.1"
"19316.12"
"19331.3"
"19340.51"
"1936.08"
"1938.67"
"1938.88"
"1941"
"19434.16"
"19444.02"
"19461.75"
"19462.52"
"19465.2"
"19482.67"
"19485.64"
"19485.66"
"19502.58"
"19530.45"
"19544.14"
"1955.79"
"19560.04"
"19561.43"
"19562.13"
"19563.14"
"19571.45"
"19578.05"
"19582.25"
"19593.25"
"19628.15"
"19629.51"
"19649.29"
"19657"
"19671.11"
"19682"
"19684.46"
"19688.02"
"19689.55"
"1969.04"
"197.57"
"19701.19"
"19703.28"
"19707"
"19717.25"
"19728"
"19733"
"19754.5"
"19757.56"
"19797.4"
"19797.67"
"19827.7"
"19829.45"
"19834.12"
"19838.16"
"19854.48"
"19867.7"
"19868.08"
"19900"
"19901.8"
"19909.32"
"19909.57"
"19918"
"19920"
"19929.44"
"1994.77"
"19944.64"
"19952.24"
"19964"
"19973.12"
"19976.48"
"19977.92"
"19980.4"
"19986"
"20"
"20023.56"
"2005.77"
"20059"
"20063.22"
"20063.62"
"20064"
"20067.84"
"20069.6"
"20088.75"
"20091.86"
"20098.41"
"20105.04"
"20106.2"
"2012.74"
"20125.83"
"20128.66"
"20130.39"
"20140"
"20150.23"
"20151.84"
"20151.86"
"20163.83"
"20164"
"20165"
"20169"
"2017.22"
"20170.7"
"20178.03"
"20192"
"20201.52"
"20232.32"
"20233.89"
"20247.86"
"20251.15"
"20278"
"20284.82"
"20285.03"
"20286.32"
"20295.6"
"2030"
"20302"
"2037.79"
"20386"
"20403.61"
"2041.17"
"20416.95"
"20426"
"20436.1"
"20471.56"
"20472.41"
"20479.26"
"20480.9"
"205.72"
"20517.43"
"20521.81"
"20526.28"
"20530.02"
"20534.52"
"20541.41"
"20589.49"
"20596.67"
"20614.18"
"20620.29"
"20630.28"
"20647.51"
"20669.4"
"20670"
"20693.43"
"20695.52"
"20709.52"
"20712.7"
"20713"
"20716.24"
"20718.38"
"20722.94"
"20723.83"
"20755"
"20766.04"
"20781.07"
"20788.02"
"20792.76"
"2081.71"
"20814.21"
"20823.36"
"20827.53"
"20849.99"
"2087.34"
"20878.97"
"20895.22"
"20922.03"
"20924.75"
"20928.7"
"2093.68"
"20975.45"
"20978.28"
"20980.68"
"20989.44"
"2100.26"
"21004.88"
"2101.73"
"21019.05"
"2106.94"
"21068"
"21079.22"
"21088"
"21100"
"21119.31"
"21127.17"
"21148.66"
"21150.1"
"21170.5"
"21181"
"2120.8"
"21206.26"
"2121.64"
"2121.85"
"21219.38"
"21229.03"
"21230"
"21251.2"
"21266.02"
"21276.37"
"2128.17"
"21290.5"
"21305.88"
"21311.45"
"21316.16"
"21338.32"
"2134.92"
"21347.37"
"21349.92"
"21352.62"
"21358.52"
"2136.64"
"21366.52"
"21373.8"
"21374.65"
"21379.48"
"2138.77"
"21381.92"
"21391.14"
"214.43"
"21408.14"
"21416.64"
"21424.74"
"21433.62"
"21437.13"
"21440.71"
"21448.66"
"21449.62"
"21455.28"
"21474.72"
"21493.18"
"21496.7"
"2152.07"
"2152.48"
"2152.77"
"21523.38"
"2153.34"
"21535.82"
"21540.14"
"21541.22"
"2155.62"
"21550.4"
"21560.78"
"21579.78"
"21616"
"21627.19"
"21628.9"
"21637.9"
"21662.75"
"21663.55"
"21667.05"
"21667.86"
"21675.37"
"21677.04"
"2173.92"
"21758.98"
"21775.1"
"21779.42"
"21779.51"
"21805.2"
"21813.32"
"21820.93"
"21834.3"
"21835.51"
"21852"
"21870.65"
"21905.52"
"21910.72"
"21913.62"
"21937.04"
"2194.83"
"2194.9"
"21968.44"
"2197.23"
"21980.25"
"21985.57"
"21989.12"
"21990.86"
"22004.44"
"22018.84"
"22038"
"22043.43"
"2205.66"
"22065.34"
"2208.83"
"22084.4"
"22088.45"
"2209.07"
"22090.4"
"22090.49"
"22097"
"22097.85"
"22116.6"
"2212.33"
"22160"
"22160.45"
"22167.5"
"22186.66"
"2220.3"
"2221.4"
"22225.28"
"22276.64"
"22287.22"
"2230.16"
"22301.73"
"22319.21"
"2236.58"
"22363.83"
"22369.94"
"22385.69"
"22388.39"
"224.06"
"22402.39"
"22412.81"
"22424.9"
"22442.75"
"22443.76"
"22473"
"22474"
"22487.21"
"225.05"
"22503"
"22503.64"
"22508.24"
"22509.68"
"22517.02"
"2252.09"
"22531.1"
"22561"
"22574.11"
"22587.16"
"2259.1"
"22590.44"
"22592.09"
"22592.4"
"226.44"
"226.96"
"22613.04"
"22644.05"
"22674.03"
"22679.83"
"22686.6"
"2269.09"
"22705.69"
"22716.24"
"2274.03"
"22740.5"
"22743.72"
"22772.99"
"22774"
"22776.46"
"22788.57"
"22796.7"
"22801.8"
"22804"
"22818.56"
"22822.73"
"22834.66"
"22835.57"
"22836.74"
"22841.67"
"22850.18"
"22857.1"
"22861.94"
"22873.78"
"22879.43"
"22881"
"22889.48"
"22897.32"
"22903"
"22939.4"
"22953.42"
"22964"
"22967.71"
"22970.6"
"22972.01"
"22981"
"23002.5"
"2301.34"
"23017.65"
"23024.83"
"23049.78"
"23054.89"
"23076.96"
"23078.57"
"23079.27"
"23083.1"
"23091.73"
"23093.51"
"23096.46"
"23106"
"23112.4"
"23120.04"
"23124.15"
"23127.03"
"23128.6"
"23137.87"
"23144.82"
"23148.99"
"23169.76"
"23179.44"
"2320.62"
"23201"
"23206.79"
"23219.57"
"23258"
"2326.12"
"2327.32"
"23301.18"
"23321.48"
"23324"
"23325.48"
"23325.9"
"23342.91"
"23343.6"
"23349"
"2335.99"
"23351.07"
"23352.33"
"23369"
"23379.92"
"23383.64"
"23386.03"
"23389"
"23390"
"23410.15"
"23416.67"
"23432.51"
"23439"
"23447.9"
"23464.14"
"2348.42"
"23491.5"
"23502.02"
"23507.88"
"23516.1"
"23524"
"23527.01"
"23529.16"
"23550"
"23557.16"
"23567"
"23569.3"
"23579.69"
"23588"
"23591"
"23596.99"
"23599.84"
"23604.48"
"23617.74"
"2362.25"
"23637.16"
"2364.94"
"23642"
"23663.52"
"23682.2"
"23689.31"
"23699.11"
"23702.92"
"23709.92"
"23711.05"
"23712"
"23723.83"
"23726.91"
"23729.65"
"23734"
"23782.48"
"23791.45"
"23806.45"
"23821.04"
"23840.19"
"23843.45"
"2385.31"
"23863.16"
"2387.45"
"23874.36"
"23878.95"
"23880.47"
"23884.01"
"23904"
"23910.58"
"23916.86"
"2393.68"
"23930.31"
"23932.21"
"23949.7"
"2396.3"
"23963.64"
"23968"
"23998.33"
"24"
"240.23"
"24002.59"
"24005.32"
"24014.7"
"24018.79"
"24040.65"
"24053.18"
"2406.45"
"24066.38"
"24086.09"
"24090.99"
"24102.12"
"24105.74"
"24110"
"24111.78"
"24134.01"
"24154.69"
"24159.5"
"24164.58"
"24181"
"24183"
"24186"
"24189"
"24195"
"24213.68"
"2423.53"
"24232.11"
"24232.12"
"24236.8"
"24239.92"
"24245.29"
"24248"
"24261.98"
"24278.39"
"2430.18"
"24325.86"
"2434.86"
"24366.56"
"24369.79"
"2437.73"
"24391.92"
"24393.54"
"2440"
"24406.16"
"24412.06"
"24427.79"
"24432.11"
"24452.735"
"24460.96"
"24486.86"
"24489.08"
"245.42"
"24505.65"
"2451.48"
"24525.3"
"24536.04"
"24546"
"24559.75"
"24561.87"
"24581.11"
"24597.6"
"24599.54"
"24608.01"
"24631.96"
"24633.27"
"24672.47"
"24680.68"
"24686.42"
"24687"
"24692"
"24697"
"247.75"
"24724.83"
"24739.07"
"24741.52"
"24752.91"
"24758.31"
"24765.54"
"24766"
"24766.29"
"24768.24"
"24770.54"
"248.72"
"24801.97"
"24802"
"24807.61"
"2481.14"
"24824.14"
"24831.25"
"24836.16"
"24836.82"
"24848.86"
"2487.27"
"24874.3"
"24875.35"
"24879.8"
"24891.65"
"24892.39"
"24907.52"
"24920.9"
"24939.61"
"24944.94"
"24946.7"
"24952.12"
"2498.56"
"250.45"
"25019.3"
"25026.82"
"25032.89"
"25050.05"
"25069.92"
"25072.13"
"25080"
"25091.94"
"251.35"
"25116.36"
"2512.38"
"2512.93"
"25125.24"
"25129.56"
"25141.2"
"25166"
"2517.52"
"25186.47"
"252.29"
"25211.8"
"25270.49"
"25275.08"
"25296.3"
"25324.7"
"25338.88"
"2534.98"
"25346.99"
"25348.05"
"25349.31"
"25383.79"
"25384.27"
"25416.74"
"25428.57"
"25455.68"
"25457.47"
"2547.72"
"2552.64"
"25529"
"25534.32"
"25535.52"
"25536.19"
"25537.8"
"25548.26"
"25552.62"
"25563.15"
"25573.05"
"25573.5"
"25582.84"
"25598.05"
"25600"
"25607"
"25613.26"
"2564"
"25641.55"
"25662.18"
"25680.93"
"2569.1"
"25695.15"
"2573.1"
"25759.74"
"25764"
"25787.43"
"25805.49"
"2585.68"
"2586.78"
"2587.57"
"25881"
"25896.22"
"25905.4"
"25912.47"
"2592.8"
"25946.16"
"25953.38"
"25960.9"
"25966"
"2597.98"
"25985"
"25993.8"
"26000.21"
"26002"
"26003.6"
"26004.86"
"26021"
"26025.68"
"2603.53"
"26057.39"
"26061.7"
"26068.25"
"26089.2"
"26095"
"26111"
"26117.4"
"26119.25"
"26120.2"
"26130.54"
"26132.2"
"26149.58"
"26174.39"
"26180.2"
"26192.86"
"2620.18"
"2620.88"
"2621.76"
"26212.32"
"26220.6"
"26235.3"
"26237.06"
"26238.03"
"26240.76"
"26256.2"
"26257.55"
"26257.73"
"26268.85"
"26270.74"
"2628.75"
"26284.96"
"26305"
"26338.93"
"26343"
"26345.36"
"26346.07"
"26360.41"
"26375"
"26389.12"
"26392.19"
"26401.85"
"26415.18"
"2642.26"
"26461.72"
"26466.05"
"2649.54"
"265.72"
"26504.08"
"2651.02"
"26516.56"
"2653.33"
"2653.34"
"26547.69"
"26547.97"
"26555"
"26556.46"
"26572.36"
"26585.6"
"26586.15"
"26586.87"
"26588.15"
"2662.41"
"26621"
"26632.29"
"2664.88"
"26644.44"
"26648"
"26652.87"
"26688.92"
"26697.76"
"267.63"
"2673.88"
"26740.1"
"2675.82"
"26781.24"
"26798.09"
"26807.9"
"26829.4"
"26838.94"
"26863.96"
"26864.21"
"26869.93"
"26869.94"
"26870.1"
"26878.4"
"26897.1"
"26898.69"
"26899.11"
"269.6"
"26906.39"
"26937.54"
"26945.67"
"26952.35"
"26960.52"
"2697"
"27012.37"
"27039.82"
"27041.48"
"27116"
"27116.15"
"27129.06"
"27134"
"27156.73"
"27165.12"
"27167"
"27176.82"
"27183"
"27244.66"
"2726.04"
"2728.5"
"2731.76"
"2731.82"
"27338.99"
"27364.81"
"27394.79"
"27400"
"27427.3"
"27437.9"
"2747.32"
"27471.28"
"27482.2"
"27509.86"
"27515.68"
"2752.44"
"27558.63"
"27575"
"27580.64"
