楼盘名	楼盘地址	楼盘经纬度	配套类型	配套标签	配套名称	配套经纬度	省名称	城市名称	区县名称	配套地址
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市第七人民医院	118.053223,36.827182	山东省	淄博市	张店区	柳泉路85号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	市七院中医门诊	118.053708,36.826348	山东省	淄博市	张店区	柳泉路85正西方向30米
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市第七人民医院	118.053951,36.826306	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市康复医院	118.053982,36.826294	山东省	淄博市	张店区	柳泉路77甲27号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	市第七医院	118.054599,36.826656	山东省	淄博市	张店区	柳泉路85号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	科技苑社区卫生服务站	118.051733,36.833622	山东省	淄博市	张店区	环翠路4号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	迎春苑社区卫生服务站	118.060600,36.825636	山东省	淄博市	张店区	迎春苑东一巷2甲7
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	张店区科苑街道梅苑社区卫生服务站	118.044688,36.825868	山东省	淄博市	张店区	张桓路6-27号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所	张店区科苑街道社区卫生服务中心	118.059834,36.823123	山东省	淄博市	张店区	迎春街38号附近
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	高新区华瑞园社区卫生服务站	118.060358,36.833003	山东省	淄博市	张店区	魏北路39号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	华瑞园社区卫生计生服务室	118.060405,36.833029	山东省	淄博市	张店区	华瑞园
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博丽人医院	118.047595,36.820418	山东省	淄博市	张店区	华光路81号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	瑞苑社区卫生服务站	118.049665,36.818946	山东省	淄博市	张店区	柳泉路西三巷58号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博四季青医院	118.041428,36.828633	山东省	淄博市	张店区	联通路74甲8-1号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	淄博市中心医院北院区住院部	118.051996,36.818359	山东省	淄博市	张店区	柳泉路55淄博市中心医院北院区内
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博瑞生医院	118.040809,36.828672	山东省	淄博市	张店区	联通路76号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	中心医院北院区办公楼	118.051325,36.817759	山东省	淄博市	张店区	柳泉路淄博市中心医院北院区
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	懒汉坊服装医院(市府东一街店)	118.057334,36.818252	山东省	淄博市	张店区	市府东一街18甲8号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博国澳惠康心理康复医院有限公司(张店利心堂诊所)	118.048062,36.818210	山东省	淄博市	张店区	科苑街道办事处柳泉路西三巷5号院1号楼1楼西区
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	欣苑社区卫生服务站	118.054348,36.816441	山东省	淄博市	张店区	市府西一街7甲2
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	淄博高新区社区医院	118.051929,36.839937	山东省	淄博市	张店区	泰美路与高创北路交叉口东南200米
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	丽景苑社区卫生服务站	118.037820,36.825231	山东省	淄博市	张店区	北西五路丽景苑西侧
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博广电医院	118.048349,36.815733	山东省	淄博市	张店区	柳泉路西二巷10号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	瑞景苑社区卫生服务站	118.037368,36.832189	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	时代名都社区卫生服务站预防接种门诊	118.043392,36.839108	山东省	淄博市	张店区	西四路与政通路交叉路口西北侧
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	科苑街道市府三宿舍社区卫生服务站	118.036084,36.824539	山东省	淄博市	张店区	北西五路15号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	市政府三宿舍社区卫生服务站	118.036022,36.824610	山东省	淄博市	张店区	北西五路15号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市市级机关医院(人民西路)	118.047769,36.814238	山东省	淄博市	张店区	人民西路24甲3号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	圣隆社区卫生服务站	118.042334,36.815415	山东省	淄博市	张店区	新世界商业街北段23号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	沁园社区卫生服务站	118.045357,36.814004	山东省	淄博市	张店区	人民路25号宏程名座B座一层东一号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	新青年社区卫生服务站	118.061697,36.841564	山东省	淄博市	张店区	新青年公寓综合楼北10号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	张钢医院	118.065991,36.815829	山东省	淄博市	张店区	金晶大道176号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博张店圣诺医院	118.042855,36.813897	山东省	淄博市	张店区	人民西路29号利民大厦
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市健康管理医院	118.056487,36.811818	山东省	淄博市	张店区	西二路265号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市市级机关医院(西二路)	118.055697,36.811686	山东省	淄博市	张店区	西二路265号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	公园街道社区卫生中心	118.056129,36.811729	山东省	淄博市	张店区	西二路265号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院|医疗保健服务;诊所;诊所	张店区公园街道社区卫生服务中心	118.056122,36.811718	山东省	淄博市	张店区	西二路265号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博高新华庚医院	118.062775,36.843632	山东省	淄博市	张店区	万杰路123-1号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	人东社区卫生服务站	118.063219,36.812122	山东省	淄博市	张店区	人民东路1号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	瑞景苑美达花园社区卫生服务站	118.031115,36.831170	山东省	淄博市	张店区	科苑街道莲池中心街28甲10号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博张店中鲁中医院	118.063146,36.811814	山东省	淄博市	张店区	金晶大道148号院内办公楼南楼一层102号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博市第二康复医院	118.072160,36.817604	山东省	淄博市	张店区	华光路10甲27号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	张店区人民医院	118.072376,36.817599	山东省	淄博市	张店区	华光路12号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	张店区体育场街道河滨好好社区卫生服务站	118.061638,36.810116	山东省	淄博市	张店区	金晶大道189甲14号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	淄博市中心医院医保管理办公室	118.052857,36.808568	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	黄金国际社区卫生服务站	118.029676,36.822740	山东省	淄博市	张店区	华光路116号彩世界皮草广场F1
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	盛世名苑社区卫生服务站	118.037516,36.842890	山东省	淄博市	张店区	四宝山街道西五路华侨城东门对面正北方向60米
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	华侨城南社区卫生服务站	118.030798,36.836350	山东省	淄博市	张店区	中润大道与北西六路交叉口西150米
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	山东理工大学医院	118.039758,36.810595	山东省	淄博市	张店区	共青团西路88号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	淄博市中心医院	118.053088,36.807533	山东省	淄博市	张店区	共青团西路54号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	淄博高新光胜中医医院	118.037457,36.844124	山东省	淄博市	张店区	万杰路79号天府名城21号楼甲2号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	本源国医馆社区卫生服务站	118.037452,36.844147	山东省	淄博市	张店区	北西五路74号附近
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	淄博市中心医院发热门诊	118.054006,36.806872	山东省	淄博市	张店区	西二路西六巷11号附近
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;三级甲等医院	淄博市中心医院感染性疾病科门诊	118.054003,36.806859	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	西苑社区卫生服务站	118.045370,36.807193	山东省	淄博市	张店区	共青团西路德州扒鸡北
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	华仁医院	118.042396,36.807589	山东省	淄博市	张店区	新世界商业街南段103号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	金乔社区卫生服务站	118.073602,36.813157	山东省	淄博市	张店区	潘南东路15甲8-9
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	张店区中医院	118.075924,36.814835	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	王府井社区卫生服务站	118.052732,36.805308	山东省	淄博市	张店区	王府井大街23号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	北源社区卫生服务站	118.054808,36.804826	山东省	淄博市	张店区	茂业天地城中西内环路金丰商务楼
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	常青园社区卫生服务站	118.037853,36.807723	山东省	淄博市	张店区	
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;卫生院	淄博市中心医院华侨城社区卫生服务站	118.031829,36.845287	山东省	淄博市	张店区	中润.华侨城北门南行转盘西南角
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	春之光医院康养中心	118.073448,36.806774	山东省	淄博市	张店区	东三路
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	医院	医疗保健服务;综合医院;综合医院	淄博春之光医院	118.073479,36.806474	山东省	淄博市	张店区	东三路35号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	明都酒店	118.055323,36.830673	山东省	淄博市	张店区	柳泉路99号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	格林豪泰酒店(淄博柳泉路印象汇店)	118.053896,36.824480	山东省	淄博市	张店区	柳泉路71甲8号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	美悦轻奢酒店	118.055330,36.825831	山东省	淄博市	张店区	柳泉路联通路交叉路口洲际中心B座320
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;三星级宾馆	风景华庭酒店	118.049617,36.821207	山东省	淄博市	张店区	淄博+张店区+华光路62号+,近柳泉路
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	艾美快捷酒店	118.044622,36.828008	山东省	淄博市	张店区	车站街道联通路与明清街交叉路口东南角远景大厦对过
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	尚客优快捷酒店(淄博明清街店)	118.044000,36.829268	山东省	淄博市	张店区	张恒路97号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;三星级宾馆	V家快捷酒店(淄博店)	118.044372,36.831048	山东省	淄博市	张店区	张桓路18-16号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	锦江之星酒店(淄博人民公园柳泉路店)	118.05243,36.818976	山东省	淄博市	张店区	柳泉路57号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	如家快捷酒店(淄博联通路明清街店)	118.041968,36.828588	山东省	淄博市	张店区	联通路74-5号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	淄博张店希尔顿欢朋酒店	118.056723,36.819033	山东省	淄博市	张店区	华光路61号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	无花果公寓(火炬公园店)	118.051461,36.835605	山东省	淄博市	张店区	中润大道南德馨园3号楼
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	淄博小有轻奢酒店	118.043847,36.831857	山东省	淄博市	张店区	张桓路219号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	家和宾馆(西四路)	118.043802,36.832840	山东省	淄博市	张店区	张桓路267号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	汉庭酒店(淄博华光路店)	118.044768,36.820482	山东省	淄博市	张店区	华光路87号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	达润商务宾馆	118.04404,36.835994	山东省	淄博市	张店区	中润大道58号(中润大道与西四路交叉口)
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	OYO轻享嘉利家宾馆	118.057007,36.817181	山东省	淄博市	张店区	市府东一街16甲1(市职教培训中心旁)
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	尚客优连锁酒店(淄博大润发店)	118.042007,36.820773	山东省	淄博市	张店区	华光路97号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	尚客优快捷酒店(淄博华光路店)	118.062311,36.818685	山东省	淄博市	张店区	华光路37号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	淄博高新区柳泉路亚朵酒店	118.057529,36.840483	山东省	淄博市	张店区	张店区高新区柳泉路创业火炬大厦B座
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	淄博青鸟假日酒店	118.041991,36.819061	山东省	淄博市	张店区	华光路新世界商业街118号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	民泰温泉假日酒店	118.037649,36.823581	山东省	淄博市	张店区	北西五路28号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	莫泰168旅店(人民西路店)	118.047403,36.814256	山东省	淄博市	张店区	人民西路24甲2号(近王府井、理工大学)
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店|住宿服务;旅馆招待所;旅馆招待所	淄博泊林宾馆	118.042387,36.817336	山东省	淄博市	张店区	新世界商业步行街北段144号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	汉庭酒店(淄博柳泉路店)	118.059502,36.842432	山东省	淄博市	张店区	柳泉路272号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	全季酒店(淄博金晶大道店)	118.063243,36.814550	山东省	淄博市	张店区	金晶大道197号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	格林联盟酒店(淄博大润发理工大学店)	118.041448,36.81516	山东省	淄博市	张店区	人民西路36甲1号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	丽都假日宾馆	118.042081,36.815744	山东省	淄博市	张店区	新世界商业街北段28号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	宜尚酒店(淄博柳泉路火炬广场店)	118.056942,36.842176	山东省	淄博市	张店区	柳泉路109号火炬广场高新区万杰路102号3号楼108室
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	如家华驿连锁酒店(华光路店)	118.067567,36.817797	山东省	淄博市	张店区	华光路29甲3号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	银座精宿(淄博柳泉路店)	118.051556,36.811467	山东省	淄博市	张店区	柳泉路166号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	汉庭酒店(淄博金晶大道市政府店)	118.063090,36.813406	山东省	淄博市	张店区	金晶大道191号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;三星级宾馆	二五七军兴宾馆	118.062188,36.812055	山东省	淄博市	张店区	人民西路2号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;五星级宾馆	蓝海国际大饭店	118.058588,36.845982	山东省	淄博市	张店区	鲁泰大道48号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;四星级宾馆	枫叶酒店	118.031159,36.822132	山东省	淄博市	张店区	华光路108号黄金1号总部大厦1层
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	驿路顺欣精品酒店	118.064039,36.812065	山东省	淄博市	张店区	人民东路北一巷一号院内(万象汇北1000米,华夏良子北院内)
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	淄博芸宝斋宾馆	118.042351,36.813684	山东省	淄博市	张店区	新世界步行街中段127号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;经济型连锁酒店	怡莱酒店(淄博王府井步行街店)	118.055907,36.808269	山东省	淄博市	张店区	西二路231号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	维也纳3好酒店(山东淄博火车站金晶大道万象汇店)	118.062828,36.808840	山东省	淄博市	张店区	金晶大道东二街7号
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	北辰商务酒店	118.037471,36.843769	山东省	淄博市	张店区	高新区万杰路1号(北西五路与万杰路交汇处东北角,近银泰城)
张店第二幼儿园公寓楼	柳泉路以西、联通路以南（齐鲁石化晴纶厂生活区院内）	118.0530320,36.8277960	酒店	住宿服务;宾馆酒店;宾馆酒店	青年·都市迷你酒店(王府井西二路店)	118.056318,36.808018	山东省	淄博市	张店区	西二路200号
